,gender,age,income,career,dec,attr,sinc,intel,fun,amb,like
360,0,24.0,36485.0,law,0,4.0,6.0,6.0,6.0,6.0,5.0
361,0,24.0,36485.0,law,0,3.0,6.0,6.0,3.0,6.0,
362,0,24.0,36485.0,law,0,4.0,5.0,6.0,5.0,6.0,5.0
363,0,24.0,36485.0,law,0,4.0,5.0,6.0,5.0,5.0,5.0
364,0,24.0,36485.0,law,0,4.0,6.0,7.0,5.0,8.0,5.0
365,0,24.0,36485.0,law,0,4.0,5.0,7.0,3.0,6.0,5.0
366,0,24.0,36485.0,law,0,9.0,6.0,7.0,7.0,6.0,7.0
367,0,24.0,36485.0,law,0,2.0,3.0,4.0,2.0,6.0,4.0
368,0,24.0,36485.0,law,1,8.0,9.0,8.0,8.0,8.0,8.0
369,0,24.0,36485.0,law,1,7.0,8.0,8.0,6.0,7.0,7.0
370,0,24.0,36485.0,law,1,9.0,7.0,8.0,9.0,8.0,9.0
371,0,24.0,36485.0,law,0,4.0,6.0,5.0,5.0,5.0,5.0
372,0,24.0,36485.0,law,0,3.0,8.0,8.0,5.0,5.0,6.0
373,0,24.0,36485.0,law,0,7.0,7.0,7.0,6.0,6.0,6.5
374,0,24.0,36485.0,law,0,4.0,5.0,6.0,4.0,5.0,5.0
375,0,24.0,36485.0,law,1,9.0,8.0,7.0,10.0,9.0,8.5
379,0,27.0,,Professor,0,5.0,7.0,7.0,6.0,9.0,5.0
380,0,27.0,,Professor,0,5.0,7.0,9.0,5.0,4.0,6.0
381,0,27.0,,Professor,0,8.0,8.0,9.0,5.0,9.0,8.0
383,0,27.0,,Professor,0,7.0,9.0,8.0,7.0,8.0,6.0
384,0,27.0,,Professor,0,7.0,8.0,7.0,9.0,6.0,7.0
385,0,27.0,,Professor,0,6.0,8.0,9.0,9.0,6.0,7.0
386,0,27.0,,Professor,0,7.0,8.0,8.0,9.0,8.0,6.0
387,0,27.0,,Professor,0,5.0,6.0,7.0,6.0,7.0,5.0
388,0,27.0,,Professor,0,4.0,7.0,6.0,6.0,9.0,5.0
389,0,27.0,,Professor,0,7.0,6.0,9.0,8.0,9.0,7.0
390,0,27.0,,Professor,0,7.0,6.0,9.0,8.0,9.0,7.0
391,0,27.0,,Professor,0,8.0,8.0,7.0,9.0,7.0,7.0
392,0,30.0,41507.0,Clidren's TV,1,6.0,8.0,7.0,10.0,7.0,8.0
393,0,30.0,41507.0,Clidren's TV,0,2.0,6.0,7.0,4.0,6.0,5.0
394,0,30.0,41507.0,Clidren's TV,0,6.0,8.0,6.0,6.0,6.0,5.0
395,0,30.0,41507.0,Clidren's TV,1,5.0,7.0,7.0,5.0,7.0,6.0
396,0,30.0,41507.0,Clidren's TV,0,5.0,6.0,6.0,2.0,5.0,4.0
397,0,30.0,41507.0,Clidren's TV,0,6.0,6.0,7.0,3.0,7.0,5.0
398,0,30.0,41507.0,Clidren's TV,0,8.0,7.0,9.0,5.0,6.0,6.0
399,0,30.0,41507.0,Clidren's TV,0,4.0,5.0,6.0,7.0,7.0,6.0
400,0,30.0,41507.0,Clidren's TV,1,8.0,7.0,6.0,6.0,7.0,7.0
401,0,30.0,41507.0,Clidren's TV,0,6.0,7.0,8.0,5.0,7.0,7.0
402,0,30.0,41507.0,Clidren's TV,1,7.0,9.0,7.0,7.0,10.0,7.0
403,0,30.0,41507.0,Clidren's TV,0,7.0,5.0,9.0,1.0,9.0,3.0
404,0,30.0,41507.0,Clidren's TV,1,9.0,9.0,8.0,9.0,7.0,8.0
405,0,30.0,41507.0,Clidren's TV,0,8.0,7.0,5.0,6.0,7.0,6.0
406,0,30.0,41507.0,Clidren's TV,0,5.0,6.0,5.0,5.0,6.0,5.0
407,0,30.0,41507.0,Clidren's TV,0,7.0,7.0,6.0,6.0,6.0,5.0
410,0,21.0,,Banking,0,5.0,4.0,5.0,6.0,7.0,5.0
412,0,21.0,,Banking,0,4.0,6.0,5.0,4.0,5.0,5.0
413,0,21.0,,Banking,0,4.0,5.0,6.0,5.0,6.0,5.0
415,0,21.0,,Banking,0,3.0,3.0,5.0,3.0,5.0,5.0
416,0,21.0,,Banking,0,5.0,4.0,3.0,3.0,2.0,4.0
417,0,21.0,,Banking,1,7.0,8.0,8.0,7.0,8.0,7.0
418,0,21.0,,Banking,0,4.0,4.0,6.0,6.0,7.0,5.0
419,0,21.0,,Banking,0,3.0,3.0,4.0,2.0,2.0,3.0
420,0,21.0,,Banking,0,4.0,4.0,5.0,4.0,5.0,4.0
421,0,21.0,,Banking,0,5.0,4.0,6.0,3.0,7.0,5.0
422,0,21.0,,Banking,0,4.0,6.0,6.0,5.0,7.0,5.0
423,0,21.0,,Banking,0,4.0,4.0,5.0,6.0,6.0,5.0
424,0,25.0,17134.0,Capital Markets,1,6.0,8.0,9.0,7.0,7.0,7.0
425,0,25.0,17134.0,Capital Markets,0,5.0,9.0,8.0,6.0,7.0,6.0
426,0,25.0,17134.0,Capital Markets,0,6.0,8.0,9.0,8.0,7.0,8.0
427,0,25.0,17134.0,Capital Markets,0,6.0,8.0,8.0,8.0,7.0,8.0
428,0,25.0,17134.0,Capital Markets,0,5.0,8.0,7.0,7.0,7.0,6.0
429,0,25.0,17134.0,Capital Markets,1,7.0,8.0,9.0,7.0,8.0,8.0
430,0,25.0,17134.0,Capital Markets,1,8.0,8.0,9.0,9.0,8.0,8.0
431,0,25.0,17134.0,Capital Markets,0,5.0,6.0,8.0,8.0,7.0,6.0
432,0,25.0,17134.0,Capital Markets,1,8.0,8.0,7.0,8.0,7.0,7.0
433,0,25.0,17134.0,Capital Markets,1,7.0,9.0,9.0,9.0,9.0,8.0
434,0,25.0,17134.0,Capital Markets,1,6.0,8.0,8.0,10.0,8.0,8.0
435,0,25.0,17134.0,Capital Markets,1,8.0,8.0,6.0,6.0,7.0,7.0
436,0,25.0,17134.0,Capital Markets,0,6.0,7.0,10.0,7.0,7.0,7.0
437,0,25.0,17134.0,Capital Markets,1,8.0,8.0,8.0,8.0,8.0,8.0
438,0,25.0,17134.0,Capital Markets,0,6.0,8.0,8.0,6.0,7.0,7.0
439,0,25.0,17134.0,Capital Markets,0,6.0,8.0,8.0,8.0,8.0,8.0
440,0,26.0,,Biostatistics,0,2.0,5.0,2.0,3.0,1.0,2.0
441,0,26.0,,Biostatistics,0,1.0,2.0,2.0,1.0,8.0,2.0
442,0,26.0,,Biostatistics,0,2.0,2.0,4.0,1.0,5.0,2.0
443,0,26.0,,Biostatistics,0,1.0,1.0,1.0,1.0,1.0,1.0
444,0,26.0,,Biostatistics,0,1.0,1.0,1.0,1.0,1.0,1.0
445,0,26.0,,Biostatistics,0,2.0,2.0,5.0,2.0,8.0,3.0
446,0,26.0,,Biostatistics,0,2.0,5.0,4.0,3.0,4.0,3.0
447,0,26.0,,Biostatistics,0,1.0,3.0,5.0,1.0,2.0,1.0
448,0,26.0,,Biostatistics,0,3.0,1.0,2.0,2.0,2.0,2.0
449,0,26.0,,Biostatistics,1,4.0,5.0,8.0,8.0,10.0,8.0
450,0,26.0,,Biostatistics,0,5.0,4.0,8.0,5.0,8.0,5.0
451,0,26.0,,Biostatistics,1,5.0,2.0,6.0,2.0,5.0,5.0
452,0,26.0,,Biostatistics,0,1.0,5.0,5.0,2.0,5.0,3.0
453,0,26.0,,Biostatistics,1,9.0,8.0,8.0,5.0,6.0,7.0
454,0,26.0,,Biostatistics,0,3.0,4.0,6.0,4.0,5.0,4.0
455,0,26.0,,Biostatistics,0,5.0,6.0,8.0,6.0,8.0,5.0
456,0,27.0,30038.0,Organizational Change Consultant,0,2.0,4.0,5.0,4.0,4.0,3.0
457,0,27.0,30038.0,Organizational Change Consultant,0,2.0,5.0,6.0,3.0,4.0,3.0
458,0,27.0,30038.0,Organizational Change Consultant,1,4.0,4.0,6.0,7.0,5.0,4.0
459,0,27.0,30038.0,Organizational Change Consultant,0,4.0,7.0,8.0,2.0,6.0,3.0
460,0,27.0,30038.0,Organizational Change Consultant,1,7.0,6.0,8.0,6.0,9.0,7.0
461,0,27.0,30038.0,Organizational Change Consultant,0,6.0,4.0,7.0,4.0,5.0,4.0
462,0,27.0,30038.0,Organizational Change Consultant,1,8.0,5.0,9.0,7.0,6.0,6.0
463,0,27.0,30038.0,Organizational Change Consultant,0,3.0,5.0,7.0,6.0,6.0,5.0
464,0,27.0,30038.0,Organizational Change Consultant,1,8.0,5.0,6.0,9.0,4.0,7.0
465,0,27.0,30038.0,Organizational Change Consultant,0,6.0,5.0,5.0,4.0,4.0,3.0
466,0,27.0,30038.0,Organizational Change Consultant,1,6.0,3.0,6.0,8.0,4.0,5.0
467,0,27.0,30038.0,Organizational Change Consultant,1,7.0,4.0,7.0,7.0,6.0,6.0
468,0,27.0,30038.0,Organizational Change Consultant,1,2.0,6.0,6.0,6.0,4.0,5.0
469,0,27.0,30038.0,Organizational Change Consultant,1,7.0,7.0,7.0,4.0,7.0,6.0
470,0,27.0,30038.0,Organizational Change Consultant,0,4.0,3.0,4.0,2.0,3.0,3.0
471,0,27.0,30038.0,Organizational Change Consultant,1,5.0,7.0,6.0,7.0,4.0,4.0
472,0,23.0,33772.0,law,0,2.0,8.0,10.0,3.0,10.0,5.0
473,0,23.0,33772.0,law,0,1.0,1.0,10.0,1.0,10.0,1.0
474,0,23.0,33772.0,law,0,8.0,8.0,10.0,7.0,7.0,8.0
475,0,23.0,33772.0,law,0,3.0,7.0,10.0,4.0,8.0,5.0
476,0,23.0,33772.0,law,0,5.0,10.0,7.0,4.0,5.0,5.0
477,0,23.0,33772.0,law,0,6.0,6.0,8.0,3.0,8.0,4.0
478,0,23.0,33772.0,law,0,10.0,6.0,6.0,9.0,5.0,6.0
479,0,23.0,33772.0,law,0,7.0,9.0,7.0,7.0,4.0,8.0
480,0,23.0,33772.0,law,1,8.0,6.0,5.0,8.0,5.0,8.0
481,0,23.0,33772.0,law,1,9.0,9.0,9.0,8.0,5.0,7.0
482,0,23.0,33772.0,law,1,8.0,8.0,8.0,9.0,9.0,7.0
483,0,23.0,33772.0,law,0,8.0,7.0,9.0,8.0,8.0,7.0
484,0,23.0,33772.0,law,0,2.0,9.0,9.0,3.0,8.0,6.0
485,0,23.0,33772.0,law,0,3.0,9.0,9.0,3.0,9.0,2.0
486,0,23.0,33772.0,law,0,3.0,9.0,9.0,5.0,9.0,5.0
487,0,23.0,33772.0,law,1,8.0,8.0,8.0,8.0,9.0,9.0
488,0,24.0,24997.0,lawyer,1,6.0,7.0,9.0,9.0,9.0,7.0
491,0,24.0,24997.0,lawyer,1,7.0,9.0,8.0,7.0,6.0,8.0
492,0,24.0,24997.0,lawyer,0,4.0,7.0,7.0,4.0,5.0,2.0
493,0,24.0,24997.0,lawyer,0,4.0,5.0,7.0,1.0,5.0,5.0
495,0,24.0,24997.0,lawyer,1,5.0,5.0,8.0,8.0,5.0,7.0
496,0,24.0,24997.0,lawyer,1,8.0,5.0,6.0,7.0,5.0,7.0
504,1,25.0,42096.0,tech professional,0,3.0,10.0,10.0,6.0,4.0,4.0
505,1,25.0,42096.0,tech professional,0,4.0,10.0,8.0,8.0,6.0,3.0
506,1,25.0,42096.0,tech professional,0,5.0,4.0,3.0,7.0,4.0,1.0
507,1,25.0,42096.0,tech professional,0,5.0,10.0,9.0,9.0,8.0,2.0
508,1,25.0,42096.0,tech professional,0,8.0,10.0,9.0,9.0,8.0,3.0
509,1,25.0,42096.0,tech professional,0,8.0,9.0,9.0,8.0,7.0,3.0
510,1,25.0,42096.0,tech professional,0,9.0,8.0,6.0,8.0,7.0,5.0
511,1,25.0,42096.0,tech professional,0,8.0,8.0,7.0,8.0,7.0,6.0
512,1,25.0,42096.0,tech professional,0,5.0,6.0,3.0,4.0,3.0,1.0
513,1,25.0,42096.0,tech professional,0,6.0,6.0,8.0,7.0,8.0,2.0
514,1,25.0,42096.0,tech professional,0,7.0,5.0,4.0,4.0,8.0,2.0
515,1,25.0,42096.0,tech professional,0,8.0,10.0,10.0,7.0,8.0,5.0
516,1,25.0,42096.0,tech professional,0,6.0,10.0,10.0,8.0,5.0,6.0
517,1,25.0,42096.0,tech professional,0,8.0,7.0,6.0,8.0,6.0,5.0
518,1,25.0,42096.0,tech professional,0,5.0,6.0,6.0,5.0,7.0,3.0
519,1,25.0,42096.0,tech professional,0,5.0,8.0,9.0,7.0,8.0,3.0
520,1,25.0,42096.0,tech professional,0,4.0,6.0,8.0,7.0,6.0,1.0
521,1,25.0,42096.0,tech professional,0,8.0,9.0,10.0,9.0,10.0,3.0
522,1,25.0,42096.0,tech professional,0,3.0,10.0,9.0,10.0,4.0,3.0
530,1,30.0,,law,1,8.0,8.0,8.0,8.0,8.0,5.0
542,1,23.0,28891.0,Engineer,0,3.0,10.0,9.0,5.0,9.0,6.0
543,1,23.0,28891.0,Engineer,0,3.0,6.0,8.0,5.0,5.0,2.0
545,1,23.0,28891.0,Engineer,0,7.0,6.0,7.0,9.0,8.0,3.0
553,1,23.0,28891.0,Engineer,0,5.0,9.0,10.0,8.0,10.0,5.0
554,1,23.0,28891.0,Engineer,0,6.0,10.0,10.0,8.0,10.0,6.0
555,1,23.0,28891.0,Engineer,0,6.0,9.0,7.0,6.0,6.0,5.0
556,1,23.0,28891.0,Engineer,0,3.0,8.0,7.0,7.0,10.0,4.0
560,1,23.0,28891.0,Engineer,0,4.0,9.0,8.0,6.0,6.0,6.0
561,1,24.0,,Academic,0,4.0,5.0,6.0,4.0,6.0,5.0
562,1,24.0,,Academic,0,4.0,5.0,5.0,3.0,5.0,5.0
563,1,24.0,,Academic,1,4.0,6.0,5.0,4.0,3.0,6.0
564,1,24.0,,Academic,0,5.0,5.0,6.0,4.0,7.0,5.0
565,1,24.0,,Academic,1,8.0,5.0,6.0,6.0,5.0,6.0
566,1,24.0,,Academic,1,6.0,5.0,7.0,5.0,5.0,5.0
567,1,24.0,,Academic,1,7.0,6.0,5.0,7.0,3.0,6.0
568,1,24.0,,Academic,0,5.0,6.0,6.0,4.0,7.0,5.0
569,1,24.0,,Academic,0,4.0,4.0,5.0,4.0,6.0,5.0
570,1,24.0,,Academic,0,3.0,4.0,7.0,3.0,7.0,3.0
571,1,24.0,,Academic,1,6.0,6.0,6.0,6.0,5.0,6.0
572,1,24.0,,Academic,0,5.0,6.0,7.0,4.0,4.0,6.0
573,1,24.0,,Academic,0,4.0,4.0,7.0,3.0,6.0,4.0
574,1,24.0,,Academic,0,6.0,5.0,5.0,6.0,7.0,6.0
575,1,24.0,,Academic,1,7.0,4.0,7.0,3.0,7.0,5.0
576,1,24.0,,Academic,1,6.0,5.0,5.0,4.0,5.0,5.0
577,1,24.0,,Academic,0,4.0,6.0,7.0,3.0,6.0,4.0
578,1,24.0,,Academic,0,4.0,6.0,7.0,6.0,7.0,5.0
579,1,24.0,,Academic,0,3.0,7.0,7.0,7.0,5.0,6.0
580,1,24.0,,academia,1,6.0,7.0,8.0,6.0,7.0,8.0
581,1,24.0,,academia,1,6.0,7.0,6.0,6.0,8.0,6.0
582,1,24.0,,academia,1,8.0,8.0,8.0,10.0,7.0,8.0
583,1,24.0,,academia,1,5.0,7.0,8.0,7.0,8.0,8.0
584,1,24.0,,academia,1,7.0,6.0,6.0,7.0,5.0,7.0
585,1,24.0,,academia,1,8.0,7.0,7.0,8.0,7.0,9.0
586,1,24.0,,academia,1,9.0,7.0,7.0,7.0,6.0,7.0
587,1,24.0,,academia,1,5.0,5.0,5.0,5.0,6.0,5.0
588,1,24.0,,academia,1,7.0,6.0,7.0,6.0,7.0,7.0
589,1,24.0,,academia,1,7.0,7.0,7.0,7.0,6.0,8.0
590,1,24.0,,academia,1,9.0,7.0,7.0,6.0,7.0,9.0
591,1,24.0,,academia,1,7.0,6.0,6.0,7.0,7.0,9.0
592,1,24.0,,academia,1,6.0,7.0,7.0,6.0,6.0,6.0
593,1,24.0,,academia,1,8.0,7.0,8.0,7.0,6.0,8.0
595,1,24.0,,academia,1,7.0,7.0,7.0,5.0,6.0,9.0
596,1,24.0,,academia,1,5.0,5.0,6.0,5.0,7.0,6.0
597,1,24.0,,academia,1,7.0,6.0,6.0,7.0,6.0,7.0
598,1,24.0,,academia,1,8.0,5.0,5.0,5.0,5.0,5.0
599,1,28.0,,banker / academia,1,7.0,8.0,8.0,7.0,9.0,7.0
600,1,28.0,,banker / academia,1,7.0,7.0,7.0,5.0,6.0,6.0
601,1,28.0,,banker / academia,1,7.0,8.0,7.0,6.0,6.0,7.0
602,1,28.0,,banker / academia,1,6.0,6.0,6.0,6.0,5.0,5.0
603,1,28.0,,banker / academia,1,7.0,6.0,6.0,7.0,6.0,7.0
604,1,28.0,,banker / academia,1,7.0,6.0,8.0,7.0,6.0,8.0
605,1,28.0,,banker / academia,1,8.0,8.0,7.0,8.0,6.0,8.0
606,1,28.0,,banker / academia,1,7.0,7.0,7.0,6.0,6.0,8.0
607,1,28.0,,banker / academia,1,8.0,8.0,6.0,7.0,6.0,7.0
608,1,28.0,,banker / academia,1,6.0,6.0,6.0,6.0,6.0,6.0
609,1,28.0,,banker / academia,1,9.0,8.0,8.0,7.0,8.0,8.0
610,1,28.0,,banker / academia,1,9.0,8.0,8.0,8.0,8.0,7.0
611,1,28.0,,banker / academia,0,6.0,5.0,7.0,5.0,7.0,6.0
612,1,28.0,,banker / academia,1,7.0,7.0,7.0,7.0,7.0,7.0
613,1,28.0,,banker / academia,1,8.0,6.0,7.0,6.0,7.0,7.0
614,1,28.0,,banker / academia,1,7.0,7.0,8.0,7.0,7.0,7.0
615,1,28.0,,banker / academia,1,6.0,7.0,6.0,6.0,5.0,7.0
616,1,28.0,,banker / academia,1,6.0,6.0,7.0,9.0,7.0,7.0
617,1,28.0,,banker / academia,0,5.0,7.0,5.0,5.0,6.0,5.0
618,1,26.0,,banker,0,6.0,7.0,10.0,8.0,9.0,8.0
619,1,26.0,,banker,0,5.0,8.0,5.0,5.0,6.0,5.0
620,1,26.0,,banker,0,6.0,8.0,9.0,8.0,8.0,8.0
621,1,26.0,,banker,0,7.0,8.0,8.0,8.0,7.0,8.0
622,1,26.0,,banker,1,10.0,8.0,7.0,8.0,7.0,9.5
623,1,26.0,,banker,1,10.0,9.0,9.0,10.0,7.0,9.5
624,1,26.0,,banker,1,9.0,8.0,8.0,8.0,7.0,9.5
625,1,26.0,,banker,1,7.0,7.0,7.0,7.0,7.0,8.0
626,1,26.0,,banker,0,6.0,7.0,6.0,8.0,7.0,7.0
627,1,26.0,,banker,0,6.0,8.0,8.0,9.0,8.0,7.0
628,1,26.0,,banker,1,9.0,6.0,7.0,6.0,7.0,8.0
629,1,26.0,,banker,1,8.0,9.0,8.0,7.0,10.0,8.0
630,1,26.0,,banker,0,6.0,8.0,7.0,8.0,8.0,7.0
631,1,26.0,,banker,1,7.0,7.0,7.0,9.0,8.0,8.0
632,1,26.0,,banker,1,8.0,8.0,8.0,6.0,9.0,8.0
633,1,26.0,,banker,0,6.0,7.0,8.0,6.0,9.0,6.0
634,1,26.0,,banker,0,6.0,8.0,9.0,8.0,9.0,7.0
635,1,26.0,,banker,1,8.0,8.0,8.0,10.0,8.0,8.0
636,1,26.0,,banker,0,6.0,8.0,7.0,9.0,7.0,8.0
637,1,30.0,,Academic,1,9.0,5.0,6.0,5.0,5.0,5.0
639,1,30.0,,Academic,1,5.0,6.0,6.0,4.0,7.0,6.0
640,1,30.0,,Academic,1,6.0,6.0,6.0,5.0,6.0,6.0
641,1,30.0,,Academic,1,6.0,7.0,5.0,5.0,5.0,6.0
642,1,30.0,,Academic,1,5.0,6.0,6.0,6.0,6.0,6.0
643,1,30.0,,Academic,1,7.0,5.0,6.0,6.0,4.0,7.0
644,1,30.0,,Academic,1,5.0,6.0,7.0,5.0,7.0,7.0
645,1,30.0,,Academic,0,5.0,6.0,5.0,6.0,7.0,6.0
646,1,30.0,,Academic,0,9.0,5.0,6.0,3.0,6.0,6.0
647,1,30.0,,Academic,1,7.0,6.0,6.0,5.0,7.0,6.0
648,1,30.0,,Academic,1,5.0,7.0,7.0,6.0,5.0,6.0
649,1,30.0,,Academic,1,5.0,6.0,7.0,6.0,6.0,6.0
650,1,30.0,,Academic,1,5.0,6.0,7.0,7.0,7.0,6.0
651,1,30.0,,Academic,1,7.0,5.0,6.0,5.0,6.0,6.0
652,1,30.0,,Academic,1,6.0,6.0,6.0,5.0,8.0,5.0
654,1,30.0,,Academic,1,6.0,7.0,7.0,6.0,6.0,6.0
655,1,30.0,,Academic,1,3.0,7.0,6.0,5.0,5.0,5.0
656,1,22.0,,Music production,0,3.0,8.0,5.0,5.0,8.0,4.0
658,1,22.0,,Music production,0,4.0,6.0,6.0,4.0,3.0,3.0
663,1,22.0,,Music production,0,7.0,8.0,5.0,6.0,3.0,5.0
664,1,22.0,,Music production,0,6.0,8.0,9.0,5.0,9.0,5.0
667,1,22.0,,Music production,0,5.0,6.0,8.0,5.0,8.0,4.0
669,1,22.0,,Music production,1,7.0,7.0,7.0,5.0,5.0,7.0
670,1,22.0,,Music production,0,7.0,7.0,8.0,5.0,5.0,6.0
671,1,22.0,,Music production,0,6.0,8.0,7.0,7.0,9.0,6.0
672,1,22.0,,Music production,0,3.0,6.0,6.0,5.0,4.0,4.0
674,1,22.0,,Music production,0,3.0,5.0,5.0,6.0,5.0,4.0
675,1,25.0,62635.0,Entrepreneur,0,6.0,7.0,8.0,4.0,6.0,6.0
677,1,25.0,62635.0,Entrepreneur,0,7.0,8.0,8.0,6.0,7.0,6.0
678,1,25.0,62635.0,Entrepreneur,1,7.0,7.0,6.0,5.0,6.0,7.0
679,1,25.0,62635.0,Entrepreneur,1,9.0,8.0,7.0,8.0,6.0,8.0
680,1,25.0,62635.0,Entrepreneur,1,9.0,8.0,7.0,7.0,7.0,8.0
681,1,25.0,62635.0,Entrepreneur,1,8.0,8.0,7.0,7.0,7.0,7.0
683,1,25.0,62635.0,Entrepreneur,1,7.0,8.0,8.0,7.0,6.0,7.0
686,1,25.0,62635.0,Entrepreneur,1,7.0,7.0,8.0,7.0,7.0,6.0
687,1,25.0,62635.0,Entrepreneur,1,7.0,7.0,8.0,8.0,8.0,8.0
688,1,25.0,62635.0,Entrepreneur,1,8.0,8.0,7.0,6.0,7.0,6.0
689,1,25.0,62635.0,Entrepreneur,1,8.0,8.0,10.0,5.0,6.0,7.0
690,1,25.0,62635.0,Entrepreneur,1,8.0,8.0,7.0,7.0,10.0,8.0
691,1,25.0,62635.0,Entrepreneur,0,6.0,8.0,8.0,6.0,8.0,7.0
692,1,25.0,62635.0,Entrepreneur,1,8.0,7.0,7.0,8.0,8.0,8.0
693,1,25.0,62635.0,Entrepreneur,0,7.0,8.0,7.0,8.0,4.0,7.0
701,1,27.0,12063.0,lawyer,0,6.0,8.0,8.0,7.0,8.0,7.0
706,1,27.0,12063.0,lawyer,0,6.0,8.0,8.0,8.0,8.0,7.0
713,1,23.0,29809.0,Law,0,2.0,8.0,8.0,3.0,2.0,5.0
714,1,23.0,29809.0,Law,0,2.0,2.0,3.0,2.0,2.0,2.0
715,1,23.0,29809.0,Law,0,4.0,6.0,4.0,1.0,1.0,2.0
716,1,23.0,29809.0,Law,1,7.0,5.0,7.0,6.0,6.0,6.0
717,1,23.0,29809.0,Law,0,6.0,4.0,7.0,6.0,2.0,3.0
718,1,23.0,29809.0,Law,1,7.0,3.0,5.0,5.0,3.0,6.0
719,1,23.0,29809.0,Law,1,8.0,4.0,4.0,7.0,5.0,6.0
720,1,23.0,29809.0,Law,0,6.0,7.0,7.0,3.0,2.0,5.0
721,1,23.0,29809.0,Law,0,5.0,8.0,5.0,3.0,3.0,6.0
722,1,23.0,29809.0,Law,0,3.0,5.0,6.0,2.0,6.0,4.0
723,1,23.0,29809.0,Law,1,7.0,7.0,7.0,4.0,5.0,6.0
724,1,23.0,29809.0,Law,0,8.0,7.0,7.0,9.0,5.0,8.0
725,1,23.0,29809.0,Law,0,6.0,9.0,8.0,6.0,5.0,6.0
726,1,23.0,29809.0,Law,0,6.0,6.0,8.0,2.0,8.0,6.0
727,1,23.0,29809.0,Law,0,8.0,4.0,8.0,1.0,7.0,3.0
728,1,23.0,29809.0,Law,1,5.0,6.0,8.0,5.0,5.0,5.0
729,1,23.0,29809.0,Law,0,2.0,9.0,9.0,3.0,7.0,7.0
730,1,23.0,29809.0,Law,0,6.0,8.0,8.0,6.0,7.0,8.0
731,1,23.0,29809.0,Law,0,1.0,8.0,8.0,8.0,8.0,9.0
732,1,21.0,26482.0,Intellectual Property Attorney,0,6.0,6.0,8.0,6.0,7.0,6.0
733,1,21.0,26482.0,Intellectual Property Attorney,0,4.0,6.0,7.0,6.0,5.0,4.0
734,1,21.0,26482.0,Intellectual Property Attorney,0,7.0,7.0,6.0,6.0,6.0,5.0
735,1,21.0,26482.0,Intellectual Property Attorney,0,7.0,7.0,9.0,5.0,6.0,4.0
736,1,21.0,26482.0,Intellectual Property Attorney,1,8.0,7.0,7.0,7.0,6.0,7.0
737,1,21.0,26482.0,Intellectual Property Attorney,1,8.0,7.0,7.0,7.0,6.0,7.0
738,1,21.0,26482.0,Intellectual Property Attorney,1,8.0,7.0,7.0,6.0,6.0,7.0
739,1,21.0,26482.0,Intellectual Property Attorney,0,5.0,6.0,7.0,5.0,6.0,5.0
740,1,21.0,26482.0,Intellectual Property Attorney,0,5.0,7.0,6.0,7.0,5.0,5.0
741,1,21.0,26482.0,Intellectual Property Attorney,0,6.0,7.0,7.0,6.0,6.0,5.0
742,1,21.0,26482.0,Intellectual Property Attorney,1,8.0,8.0,8.0,6.0,7.0,7.0
743,1,21.0,26482.0,Intellectual Property Attorney,1,6.0,7.0,7.0,7.0,6.0,7.0
744,1,21.0,26482.0,Intellectual Property Attorney,0,5.0,7.0,6.0,6.0,6.0,5.0
745,1,21.0,26482.0,Intellectual Property Attorney,0,6.0,6.0,6.0,5.0,5.0,5.0
746,1,21.0,26482.0,Intellectual Property Attorney,1,7.0,7.0,8.0,6.0,6.0,6.0
747,1,21.0,26482.0,Intellectual Property Attorney,1,6.0,6.0,6.0,7.0,5.0,6.0
748,1,21.0,26482.0,Intellectual Property Attorney,1,5.0,7.0,6.0,7.0,6.0,6.0
749,1,21.0,26482.0,Intellectual Property Attorney,0,7.0,7.0,7.0,7.0,7.0,5.0
750,1,21.0,26482.0,Intellectual Property Attorney,0,4.0,6.0,6.0,6.0,7.0,5.0
751,1,28.0,,Medicine,0,6.0,8.0,8.0,7.0,7.0,7.0
752,1,28.0,,Medicine,0,6.0,8.0,8.0,7.0,8.0,7.0
753,1,28.0,,Medicine,1,7.0,8.0,8.0,7.0,8.0,7.0
754,1,28.0,,Medicine,0,8.0,8.0,8.0,8.0,7.0,7.0
755,1,28.0,,Medicine,1,9.0,8.0,8.0,8.0,8.0,8.0
756,1,28.0,,Medicine,1,9.0,9.0,9.0,9.0,8.0,8.0
757,1,28.0,,Medicine,1,8.0,8.0,8.0,8.0,8.0,8.0
758,1,28.0,,Medicine,0,7.0,8.0,8.0,7.0,8.0,7.0
759,1,28.0,,Medicine,0,6.0,8.0,8.0,7.0,7.0,7.0
760,1,28.0,,Medicine,0,6.0,8.0,8.0,7.0,8.0,7.0
761,1,28.0,,Medicine,1,8.0,8.0,9.0,8.0,9.0,8.0
762,1,28.0,,Medicine,1,8.0,9.0,9.0,8.0,9.0,7.0
763,1,28.0,,Medicine,0,7.0,9.0,9.0,7.0,9.0,7.0
764,1,28.0,,Medicine,1,8.0,8.0,8.0,8.0,8.0,8.0
765,1,28.0,,Medicine,1,8.0,7.0,8.0,8.0,8.0,8.0
766,1,28.0,,Medicine,0,7.0,8.0,8.0,7.0,8.0,6.0
767,1,28.0,,Medicine,0,7.0,8.0,8.0,7.0,8.0,7.0
768,1,28.0,,Medicine,0,6.0,9.0,9.0,8.0,9.0,6.0
